filename,full_path,source_type,competition,season,rows,columns,row_groups,size_mb,modified_utc,sha256,status,error
sofascore_match_momentum__France_Ligue_1__2024_2025.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_momentum__France_Ligue_1__2024_2025.parquet,sofascore_match_momentum,France Ligue 1,2024-2025,28331,5,1,0.038,2026-07-30T19:48:39.554332733+00:00,d31a0f1a5ee36189f20d411660d87cc8e44713f73848c3c2846f11d54f315e98,ok,
sofascore_match_momentum__France_Ligue_1__2025_2026.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_momentum__France_Ligue_1__2025_2026.parquet,sofascore_match_momentum,France Ligue 1,2025-2026,28418,5,1,0.039,2026-07-30T19:03:57.357923269+00:00,89fbf3ac2cbddfec058d3a507c12faaf3688d8bcc5532dda7c0d70b09bc7f381,ok,
sofascore_match_momentum__Germany_Bundesliga__2023_2024.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_momentum__Germany_Bundesliga__2023_2024.parquet,sofascore_match_momentum,Germany Bundesliga,2023-2024,28268,5,1,0.038,2026-07-30T15:37:05.348191500+00:00,da567b0e81f1be742be320c1dde6d51e92a091fda78018edb6eb256c3e6de7c1,ok,
sofascore_match_momentum__Germany_Bundesliga__2024_2025.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_momentum__Germany_Bundesliga__2024_2025.parquet,sofascore_match_momentum,Germany Bundesliga,2024-2025,28234,5,1,0.038,2026-07-30T14:53:04.487231016+00:00,053c63a1c41202881a59f71357035707d10337c1d5d5e49a364bde2535a2842c,ok,
sofascore_match_momentum__Germany_Bundesliga__2025_2026.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_momentum__Germany_Bundesliga__2025_2026.parquet,sofascore_match_momentum,Germany Bundesliga,2025-2026,28357,5,1,0.038,2026-07-30T14:07:28.800223351+00:00,e6c3e190e15a52ed14686cb0d8b75c3538f2b441a4bcd48d01f0ab1bfc082994,ok,
sofascore_match_momentum__Italy_Serie_A__2023_2024.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_momentum__Italy_Serie_A__2023_2024.parquet,sofascore_match_momentum,Italy Serie A,2023-2024,34654,5,1,0.046,2026-07-30T18:20:59.099761963+00:00,c57bb8bd973b2bd19a5a6394953143a2be3f09445c82fec2c3f24ad03ce54432,ok,
sofascore_match_momentum__Italy_Serie_A__2024_2025.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_momentum__Italy_Serie_A__2024_2025.parquet,sofascore_match_momentum,Italy Serie A,2024-2025,34477,5,1,0.046,2026-07-30T17:26:17.120045900+00:00,f3e5a60385cfa4cac5e339a065d4b6a04ff5cb60c8979fe72f764f7250d33bcb,ok,
sofascore_match_momentum__Italy_Serie_A__2025_2026.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_momentum__Italy_Serie_A__2025_2026.parquet,sofascore_match_momentum,Italy Serie A,2025-2026,34951,5,1,0.046,2026-07-30T16:30:09.441904306+00:00,bc031a3bb55c65acf85a7c0c3d13d54c0f0ff9cd2993ce893b2327025932d9af,ok,
sofascore_match_momentum__Netherlands_Eredivisie__2023_2024.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_momentum__Netherlands_Eredivisie__2023_2024.parquet,sofascore_match_momentum,Netherlands Eredivisie,2023-2024,29353,5,1,0.04,2026-07-30T22:50:15.638112307+00:00,dfc51a4cc5f6ee055c1c52d25f7cd9845877817a15401981184005fdce07b764,ok,
sofascore_match_momentum__Netherlands_Eredivisie__2024_2025.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_momentum__Netherlands_Eredivisie__2024_2025.parquet,sofascore_match_momentum,Netherlands Eredivisie,2024-2025,29622,5,1,0.04,2026-07-30T22:04:19.344848156+00:00,6793103bc759db2d9a77c83e9462fec1181a15963cffad15ea629b67f45952ea,ok,
sofascore_match_momentum__Netherlands_Eredivisie__2025_2026.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_momentum__Netherlands_Eredivisie__2025_2026.parquet,sofascore_match_momentum,Netherlands Eredivisie,2025-2026,29330,5,1,0.04,2026-07-30T21:19:13.060875893+00:00,f3bcffb3bf22015ecb7273d7dd0cc9fabe09b892ecbf87c04395f3306cb8527f,ok,
sofascore_match_momentum__Portugal_Primeira_Liga__2023_2024.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_momentum__Portugal_Primeira_Liga__2023_2024.parquet,sofascore_match_momentum,Portugal Primeira Liga,2023-2024,28234,5,1,0.038,2026-07-31T01:01:47.485511541+00:00,8b64001ce0ca37e6ef5b454efa64df2aba6a388c8994bbb1e1f24854ad89a312,ok,
sofascore_match_momentum__Portugal_Primeira_Liga__2024_2025.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_momentum__Portugal_Primeira_Liga__2024_2025.parquet,sofascore_match_momentum,Portugal Primeira Liga,2024-2025,28044,5,1,0.038,2026-07-31T00:17:57.594069242+00:00,2827753cfdaae20bc7e5fe63871bdb61f1b26628005ac607d424c3c62cd93452,ok,
sofascore_match_momentum__Portugal_Primeira_Liga__2025_2026.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_momentum__Portugal_Primeira_Liga__2025_2026.parquet,sofascore_match_momentum,Portugal Primeira Liga,2025-2026,28328,5,1,0.038,2026-07-30T23:33:19.563385725+00:00,2b078e0da8827a657daa3ccb789ecf2819e164aa6e2dd9865b5a09865ed7993e,ok,
sofascore_match_momentum__Spain_La_Liga__2023_2024.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_momentum__Spain_La_Liga__2023_2024.parquet,sofascore_match_momentum,Spain La Liga,2023-2024,34576,5,1,0.046,2026-07-30T13:24:13.042671919+00:00,c954634c80dd8285b9b30d15310d708f00b831a4a1bc3b5ffdbe6e634ef67f27,ok,
sofascore_match_momentum__Spain_La_Liga__2024_2025.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_momentum__Spain_La_Liga__2024_2025.parquet,sofascore_match_momentum,Spain La Liga,2024-2025,34753,5,1,0.046,2026-07-30T12:23:02.317765951+00:00,1071bd9f5e49a91e0ea334a6e2591ea19391b60e2aa39e9ac619d7a861768ff7,ok,
sofascore_match_momentum__Spain_La_Liga__2025_2026.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_momentum__Spain_La_Liga__2025_2026.parquet,sofascore_match_momentum,Spain La Liga,2025-2026,34937,5,1,0.046,2026-07-28T08:36:05.806186438+00:00,8e407466063be45465f53af72801b3cba20fa70f2752e352f2ff4f7d5f69ea10,ok,
sofascore_match_momentum__UEFA_Champions_League__2023_2024.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_momentum__UEFA_Champions_League__2023_2024.parquet,sofascore_match_momentum,UEFA Champions League,2023-2024,14931,5,1,0.023,2026-07-31T06:03:46.157611370+00:00,ea2c20d68dac7eb0db6b813719416542957a2c5dcf68cf130e36ef0a3d3b5acf,ok,
sofascore_match_momentum__UEFA_Champions_League__2024_2025.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_momentum__UEFA_Champions_League__2024_2025.parquet,sofascore_match_momentum,UEFA Champions League,2024-2025,19919,5,1,0.029,2026-07-31T04:52:38.327623844+00:00,4ccb25a55c2baf0530650e522b27c283fe152ec8558cacf78f7aa2afaee75c06,ok,
sofascore_match_momentum__UEFA_Champions_League__2025_2026.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_momentum__UEFA_Champions_League__2025_2026.parquet,sofascore_match_momentum,UEFA Champions League,2025-2026,20933,5,1,0.03,2026-07-31T02:53:04.625290871+00:00,18a7fcd5e5f240c20ff8376d9e931e1250905603f48afff81c93807839efaf46,ok,
sofascore_match_momentum__UEFA_Europa_League__2023_2024.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_momentum__UEFA_Europa_League__2023_2024.parquet,sofascore_match_momentum,UEFA Europa League,2023-2024,16034,5,1,0.024,2026-07-31T10:07:37.470851898+00:00,0961d734d468a3694707de0a6b1357d4912fe9eaeca0435ebdf9067c43a82608,ok,
sofascore_match_momentum__UEFA_Europa_League__2024_2025.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_momentum__UEFA_Europa_League__2024_2025.parquet,sofascore_match_momentum,UEFA Europa League,2024-2025,18614,5,1,0.027,2026-07-31T09:27:02.545048714+00:00,d7a72bc6064ad24ee90f1fe056645d828d5d1a48554e24baa697a1c5edb656cc,ok,
sofascore_match_momentum__UEFA_Europa_League__2025_2026.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_momentum__UEFA_Europa_League__2025_2026.parquet,sofascore_match_momentum,UEFA Europa League,2025-2026,19758,5,1,0.028,2026-07-31T07:43:33.915785551+00:00,d6f78a8e4d86b9eb2e1976921d75eb37a6b03d1d3d98e721273220b5b4b20d76,ok,
sofascore_match_player_stats__England_EFL_Championship__2023_2024.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__England_EFL_Championship__2023_2024.parquet,sofascore_match_player_stats,England EFL Championship,2023-2024,22196,91,1,1.216,2026-07-31T14:09:27.201819897+00:00,5e6c6695272d5000eecb46204056abbdcb9828a70adeaa62e3647da1cf35f882,ok,
sofascore_match_player_stats__England_EFL_Championship__2024_2025.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__England_EFL_Championship__2024_2025.parquet,sofascore_match_player_stats,England EFL Championship,2024-2025,22269,104,1,1.362,2026-07-31T12:46:00.514845609+00:00,a209921bace8093c3c1c054bcf6c0bb0f9a6e02b5e76123608eef4242b1f3633,ok,
sofascore_match_player_stats__England_EFL_Championship__2025_2026.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__England_EFL_Championship__2025_2026.parquet,sofascore_match_player_stats,England EFL Championship,2025-2026,22272,109,1,1.741,2026-07-31T11:26:24.326921701+00:00,9e7ffea15ef9fd4c59108c46282879b8f3f2d75b87f571aceff5aa2811b47fec,ok,
sofascore_match_player_stats__England_Premier_League__2023_2024.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__England_Premier_League__2023_2024.parquet,sofascore_match_player_stats,England Premier League,2023-2024,15180,91,1,0.91,2026-07-28T07:42:57.202947855+00:00,36e2aa2cb7e90e7d7c0ac1c1c10c3d1487e5b9a89ad347bacb8f8e2c007d1860,ok,
sofascore_match_player_stats__England_Premier_League__2024_2025.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__England_Premier_League__2024_2025.parquet,sofascore_match_player_stats,England Premier League,2024-2025,15188,104,1,1.005,2026-07-28T06:49:24.314376116+00:00,ba84f3f80add7c2be1fd37b37bc46785c64b9501e9de2cc720452a14d9e6e506,ok,
sofascore_match_player_stats__England_Premier_League__2025_2026.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__England_Premier_League__2025_2026.parquet,sofascore_match_player_stats,England Premier League,2025-2026,15189,111,1,1.272,2026-07-28T05:56:06.102051735+00:00,cafaa6acd49951dd321b138a4defe301b6827b445449e5b7edc77e36df266000,ok,
sofascore_match_player_stats__France_Ligue_1__2023_2024.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__France_Ligue_1__2023_2024.parquet,sofascore_match_player_stats,France Ligue 1,2023-2024,12377,100,1,0.781,2026-07-30T20:32:48.155444384+00:00,8382c9a20bbd14e8241950b4d16c060cd0013321f02ef0e518fc71d36eb29738,ok,
sofascore_match_player_stats__France_Ligue_1__2024_2025.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__France_Ligue_1__2024_2025.parquet,sofascore_match_player_stats,France Ligue 1,2024-2025,12367,104,1,0.864,2026-07-30T19:48:39.532904147+00:00,ce0e773065294c72f58ce7095eec1946dcb7a733690d6779bde6f95a1b9e74df,ok,
sofascore_match_player_stats__France_Ligue_1__2025_2026.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__France_Ligue_1__2025_2026.parquet,sofascore_match_player_stats,France Ligue 1,2025-2026,12311,112,1,1.081,2026-07-30T19:03:57.344544649+00:00,670c51f654dd701f855dee6aec2561d9f45686292b1409489544a264e8111458,ok,
sofascore_match_player_stats__Germany_Bundesliga__2023_2024.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__Germany_Bundesliga__2023_2024.parquet,sofascore_match_player_stats,Germany Bundesliga,2023-2024,12232,94,1,0.755,2026-07-30T15:37:05.332099915+00:00,7d080a3004aef91ed664afe3cce3fcb2c5307a478c1d684ee79e11525f168a45,ok,
sofascore_match_player_stats__Germany_Bundesliga__2024_2025.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__Germany_Bundesliga__2024_2025.parquet,sofascore_match_player_stats,Germany Bundesliga,2024-2025,12248,104,1,0.838,2026-07-30T14:53:04.487231016+00:00,9f3b6afbd7635ef953f6c23fcca1f509693ec01606d543ea27db8339e0c4ae86,ok,
sofascore_match_player_stats__Germany_Bundesliga__2025_2026.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__Germany_Bundesliga__2025_2026.parquet,sofascore_match_player_stats,Germany Bundesliga,2025-2026,12299,109,1,1.064,2026-07-30T14:07:28.787150383+00:00,6922572b642c6279fa27262e50474e7bfe676358dcf4c2f47afd53888f587941,ok,
sofascore_match_player_stats__Italy_Serie_A__2023_2024.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__Italy_Serie_A__2023_2024.parquet,sofascore_match_player_stats,Italy Serie A,2023-2024,17698,97,1,0.987,2026-07-30T18:20:59.077311993+00:00,eaefbe797e78a2b39c092d6ec8869765fb142b41ceb2d4d011f9e0efca023372,ok,
sofascore_match_player_stats__Italy_Serie_A__2024_2025.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__Italy_Serie_A__2024_2025.parquet,sofascore_match_player_stats,Italy Serie A,2024-2025,17704,104,1,1.086,2026-07-30T17:26:17.097713947+00:00,e871de6969a90f82078b808d12d26731025ae5d0eed83f434767125076c43d28,ok,
sofascore_match_player_stats__Italy_Serie_A__2025_2026.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__Italy_Serie_A__2025_2026.parquet,sofascore_match_player_stats,Italy Serie A,2025-2026,17773,109,1,1.365,2026-07-30T16:30:09.425506353+00:00,761975e8cf8f7685d8f9f779ba82d7694e36c07afb9b1459a610be791ec0525a,ok,
sofascore_match_player_stats__Netherlands_Eredivisie__2023_2024.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__Netherlands_Eredivisie__2023_2024.parquet,sofascore_match_player_stats,Netherlands Eredivisie,2023-2024,13881,91,1,0.806,2026-07-30T22:50:15.625494480+00:00,845d82a5a9bd91fdea0a29857dcc175fef9e3713c35bf2544794203d37f56896,ok,
sofascore_match_player_stats__Netherlands_Eredivisie__2024_2025.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__Netherlands_Eredivisie__2024_2025.parquet,sofascore_match_player_stats,Netherlands Eredivisie,2024-2025,14140,106,1,0.905,2026-07-30T22:04:19.328896999+00:00,55ce00073821f2b613770f2da2751c69ee181e1e2bbe33a7354984c8ff3f8eb5,ok,
sofascore_match_player_stats__Netherlands_Eredivisie__2025_2026.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__Netherlands_Eredivisie__2025_2026.parquet,sofascore_match_player_stats,Netherlands Eredivisie,2025-2026,14135,112,1,1.138,2026-07-30T21:19:13.047108889+00:00,3998ea384dfb2f8185fa46caf97762315f99abc9d09b34d56e4f4722ee8396da,ok,
sofascore_match_player_stats__Portugal_Primeira_Liga__2023_2024.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__Portugal_Primeira_Liga__2023_2024.parquet,sofascore_match_player_stats,Portugal Primeira Liga,2023-2024,12304,97,1,0.737,2026-07-31T01:01:47.469462395+00:00,e8f4323e05e65de96c1e84a8d4f2f69143e7064bf3845369dc280d11ae931bf7,ok,
sofascore_match_player_stats__Portugal_Primeira_Liga__2024_2025.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__Portugal_Primeira_Liga__2024_2025.parquet,sofascore_match_player_stats,Portugal Primeira Liga,2024-2025,12297,104,1,0.798,2026-07-31T00:17:57.577719212+00:00,4e6f0796932222856a17a2a0b3cdc220e72d77a81904ec25f1b5a49015e30b26,ok,
sofascore_match_player_stats__Portugal_Primeira_Liga__2025_2026.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__Portugal_Primeira_Liga__2025_2026.parquet,sofascore_match_player_stats,Portugal Primeira Liga,2025-2026,12301,109,1,1.029,2026-07-30T23:33:19.547619343+00:00,4a541857fa5beb775c8a95586bf1d2dd4af9a785b79cb9f58fc5b6d12ce0f4ac,ok,
sofascore_match_player_stats__Spain_La_Liga__2023_2024.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__Spain_La_Liga__2023_2024.parquet,sofascore_match_player_stats,Spain La Liga,2023-2024,16688,91,1,0.932,2026-07-30T13:24:13.019026518+00:00,7bc2fb6956b953d6b5a3d2093a84a95b3cc8f4783e5c1b702f2bf9cd8bf107a7,ok,
sofascore_match_player_stats__Spain_La_Liga__2024_2025.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__Spain_La_Liga__2024_2025.parquet,sofascore_match_player_stats,Spain La Liga,2024-2025,16925,104,1,1.046,2026-07-30T12:23:02.291269064+00:00,5d89cc14c975c5c8b3d3fac9feb2c20ebb00ef1c7df72669da83e941a5f5440d,ok,
sofascore_match_player_stats__Spain_La_Liga__2025_2026.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__Spain_La_Liga__2025_2026.parquet,sofascore_match_player_stats,Spain La Liga,2025-2026,16939,109,1,1.315,2026-07-28T08:36:05.781448126+00:00,3bfe39a8f2f7adf4b0d662e3927d64212f2d0b6b1bdb3fc389ad393787743a98,ok,
sofascore_match_player_stats__UEFA_Champions_League__2023_2024.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__UEFA_Champions_League__2023_2024.parquet,sofascore_match_player_stats,UEFA Champions League,2023-2024,9342,101,1,0.825,2026-07-31T06:03:46.141399384+00:00,166e46174a9229761c31bf14207ca399c80fe241e530d9f899c5cd65d010cc1e,ok,
sofascore_match_player_stats__UEFA_Champions_League__2024_2025.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__UEFA_Champions_League__2024_2025.parquet,sofascore_match_player_stats,UEFA Champions League,2024-2025,12204,101,1,1.011,2026-07-31T04:52:38.327623844+00:00,44d13fb5fce1f055e1b9a27b7a3540ebb9fd96ae01979a347a574f6a425aecec,ok,
sofascore_match_player_stats__UEFA_Champions_League__2025_2026.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__UEFA_Champions_League__2025_2026.parquet,sofascore_match_player_stats,UEFA Champions League,2025-2026,12327,114,1,1.215,2026-07-31T02:53:04.609419584+00:00,684d450d615c1bc52a63663f57f05f8746890235acf8479fb187fe0b82d8db92,ok,
sofascore_match_player_stats__UEFA_Europa_League__2023_2024.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__UEFA_Europa_League__2023_2024.parquet,sofascore_match_player_stats,UEFA Europa League,2023-2024,7643,94,1,0.68,2026-07-31T10:07:37.450301409+00:00,55c011f1c44d35e579989bec9b9ed8d5c3ec535bc481f360fb2fc0350939c055,ok,
sofascore_match_player_stats__UEFA_Europa_League__2024_2025.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__UEFA_Europa_League__2024_2025.parquet,sofascore_match_player_stats,UEFA Europa League,2024-2025,11837,108,1,0.953,2026-07-31T09:27:02.529051065+00:00,94a2a135561e1400ebb89eacfecb469a42628ffde4de112a65142e58d826713f,ok,
sofascore_match_player_stats__UEFA_Europa_League__2025_2026.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_player_stats__UEFA_Europa_League__2025_2026.parquet,sofascore_match_player_stats,UEFA Europa League,2025-2026,11993,112,1,1.077,2026-07-31T07:43:33.890874863+00:00,1f77f6d5d28a254bfd3738efcd546a2893f3782ba7e3adb49fa691ea2925d467,ok,
sofascore_match_shots__England_EFL_Championship__2023_2024.parquet,C:\Users\calum\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\data\raw\sofascore_match_shots__England_EFL_Championship__2023_2024.parquet,sofascore_match_shots,England EFL Championship,2023-2024,13983,17,1,0.296,2026-07-31T14:09:26.654526472+00:00,a6bcfe188c3c7cfc45914c04f5f042f3d98238426f87f8fbe727951048aee93f,ok,
