Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,G+A-PK,Rk_stats_keeper,Nation_stats_keeper,Pos_stats_keeper,Comp_stats_keeper,Age_stats_keeper,Born_stats_keeper,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK_stats_shooting,PKatt_stats_shooting,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld,Off,Crs,Int,TklW,OG,position_tokens,is_goalkeeper,is_defender,is_midfielder,is_forward,is_pure_midfielder,is_mixed_midfielder,Min_numeric,Age_numeric,TklW_per90,Int_per90,Fls_per90,Fld_per90,CrdY_per90,CrdR_per90,Crs_per90,Off_per90,meets_preferred_minutes
1248,Mikel Jauregizar,es ESP,MF,Athletic Club,es La Liga,21.0,2003.0,36,34,2831,31.5,2,0,2,2,0,0,6,1,0.06,,,,,,,,,,,,,,,,,,,,,,,,,1248,es ESP,MF,es La Liga,21.0,2003.0,31.5,2,39,11,28.2,1.24,0.35,0.05,0.18,0,0,1536,es ESP,MF,es La Liga,21.0,2003.0,36,2831,79,82.8,31.5,34,82.0,19,2,29.0,0,1.17,30,45,-15,-0.48,-0.48,1248,es ESP,MF,es La Liga,21.0,2003.0,31.5,6,1,1,49,34,0,72,48,45,0,MF,False,False,True,False,True,False,2831,21.0,1.4285714285714286,1.5238095238095237,1.5555555555555556,1.0793650793650793,0.19047619047619047,0.031746031746031744,2.2857142857142856,0.0,True
633,Kévin Danois,fr FRA,MF,Auxerre,fr Ligue 1,21.0,2004.0,33,32,2830,31.4,3,1,4,3,0,0,3,0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,633,fr FRA,MF,fr Ligue 1,21.0,2004.0,31.4,3,25,8,32.0,0.8,0.25,0.12,0.38,0,0,782,fr FRA,MF,fr Ligue 1,21.0,2004.0,33,2830,86,92.5,31.4,32,88.0,22,1,22.0,1,1.03,33,39,-6,-0.19,1.37,633,fr FRA,MF,fr Ligue 1,21.0,2004.0,31.4,3,0,0,33,26,3,130,38,48,0,MF,False,False,True,False,True,False,2830,21.0,1.5286624203821657,1.2101910828025477,1.0509554140127388,0.8280254777070064,0.09554140127388536,0.0,4.140127388535032,0.09554140127388536,True
1014,João Gomes,br BRA,MF,Wolves,eng Premier League,24.0,2001.0,35,32,2829,31.4,1,1,2,1,0,0,10,0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,1014,br BRA,MF,eng Premier League,24.0,2001.0,31.4,1,19,7,36.8,0.6,0.22,0.05,0.14,0,0,1256,br BRA,MF,eng Premier League,24.0,2001.0,35,2829,81,82.7,31.4,32,86.0,23,3,24.0,1,0.51,21,56,-35,-1.11,-0.2,1014,br BRA,MF,eng Premier League,24.0,2001.0,31.4,10,0,0,69,49,1,31,36,68,0,MF,False,False,True,False,True,False,2829,24.0,2.1656050955414012,1.1464968152866242,2.1974522292993632,1.5605095541401275,0.3184713375796179,0.0,0.9872611464968153,0.03184713375796178,True
869,Robin Fellhauer,de GER,MF,Augsburg,de Bundesliga,27.0,1998.0,34,31,2799,31.1,3,2,5,3,0,0,2,0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,869,de GER,MF,de Bundesliga,27.0,1998.0,31.1,3,30,9,30.0,0.96,0.29,0.1,0.33,0,0,1071,de GER,MF,de Bundesliga,27.0,1998.0,34,2799,82,91.5,31.1,31,85.0,19,3,56.0,0,1.26,38,56,-18,-0.58,-1.27,869,de GER,MF,de Bundesliga,27.0,1998.0,31.1,2,0,0,25,33,6,92,22,43,0,MF,False,False,True,False,True,False,2799,27.0,1.382636655948553,0.7073954983922829,0.8038585209003215,1.0610932475884245,0.06430868167202572,0.0,2.958199356913183,0.19292604501607716,True
426,Moisés Caicedo,ec ECU,MF,Chelsea,eng Premier League,23.0,2001.0,33,32,2795,31.1,3,1,4,3,0,0,11,1,0.13,,,,,,,,,,,,,,,,,,,,,,,,,426,ec ECU,MF,eng Premier League,23.0,2001.0,31.1,3,27,7,25.9,0.87,0.23,0.11,0.43,0,0,522,ec ECU,MF,eng Premier League,23.0,2001.0,33,2795,85,81.7,31.1,32,86.0,26,1,45.0,1,1.33,51,46,5,0.16,0.02,426,ec ECU,MF,eng Premier League,23.0,2001.0,31.1,11,1,0,54,55,0,8,59,47,0,MF,False,False,True,False,True,False,2795,23.0,1.5112540192926045,1.8971061093247588,1.7363344051446945,1.7684887459807073,0.35369774919614144,0.03215434083601286,0.2572347266881029,0.0,True
1715,Scott McTominay,sct SCO,MF,Napoli,it Serie A,28.0,1996.0,33,31,2791,31.0,10,3,13,10,0,1,1,0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,1715,sct SCO,MF,it Serie A,28.0,1996.0,31.0,10,101,34,33.7,3.26,1.1,0.1,0.29,0,1,2119,sct SCO,MF,it Serie A,28.0,1996.0,33,2791,85,81.6,31.0,31,88.0,27,2,38.0,0,2.09,49,27,22,0.71,0.71,1715,sct SCO,MF,it Serie A,28.0,1996.0,31.0,1,0,0,24,73,5,10,23,13,0,MF,False,False,True,False,True,False,2791,28.0,0.41935483870967744,0.7419354838709677,0.7741935483870968,2.3548387096774195,0.03225806451612903,0.0,0.3225806451612903,0.16129032258064516,True
2309,Alexis Saelemaekers,be BEL,MF,Milan,it Serie A,26.0,1999.0,35,33,2788,31.0,3,3,6,3,0,0,5,0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,2309,be BEL,MF,it Serie A,26.0,1999.0,31.0,3,43,11,25.6,1.39,0.36,0.07,0.27,0,0,2870,be BEL,MF,it Serie A,26.0,1999.0,35,2788,80,81.5,31.0,33,83.0,16,2,32.0,0,1.74,39,30,9,0.29,-0.99,2309,be BEL,MF,it Serie A,26.0,1999.0,31.0,5,0,0,26,64,2,82,30,38,0,MF,False,False,True,False,True,False,2788,26.0,1.2258064516129032,0.967741935483871,0.8387096774193549,2.064516129032258,0.16129032258064516,0.0,2.6451612903225805,0.06451612903225806,True
246,Christoph Baumgartner,at AUT,MF,RB Leipzig,de Bundesliga,25.0,1999.0,33,32,2780,30.9,13,8,21,13,0,1,10,0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,246,at AUT,MF,de Bundesliga,25.0,1999.0,30.9,13,81,35,43.2,2.62,1.13,0.16,0.37,0,1,306,at AUT,MF,de Bundesliga,25.0,1999.0,33,2780,84,90.8,30.9,32,86.0,18,1,22.0,0,1.97,63,37,26,0.84,3.09,246,at AUT,MF,de Bundesliga,25.0,1999.0,30.9,10,0,0,63,33,4,6,22,40,0,MF,False,False,True,False,True,False,2780,25.0,1.2944983818770228,0.7119741100323624,2.0388349514563107,1.0679611650485437,0.3236245954692557,0.0,0.1941747572815534,0.12944983818770228,True
1883,Iliman Ndiaye,sn SEN,MF,Everton,eng Premier League,25.0,2000.0,32,32,2778,30.9,6,3,9,4,2,2,2,0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,1883,sn SEN,MF,eng Premier League,25.0,2000.0,30.9,6,43,22,51.2,1.39,0.71,0.09,0.18,2,2,2332,sn SEN,MF,eng Premier League,25.0,2000.0,32,2778,87,81.2,30.9,32,87.0,21,0,,0,1.28,40,44,-4,-0.13,-0.27,1883,sn SEN,MF,eng Premier League,25.0,2000.0,30.9,2,0,0,30,37,12,55,17,40,0,MF,False,False,True,False,True,False,2778,25.0,1.2944983818770228,0.5501618122977346,0.970873786407767,1.197411003236246,0.06472491909385114,0.0,1.7799352750809063,0.3883495145631068,True
538,Joris Chotard,fr FRA,MF,Brest,fr Ligue 1,23.0,2001.0,33,31,2773,30.8,2,1,3,2,0,0,2,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,538,fr FRA,MF,fr Ligue 1,23.0,2001.0,30.8,2,25,8,32.0,0.81,0.26,0.08,0.25,0,0,666,fr FRA,MF,fr Ligue 1,23.0,2001.0,33,2773,84,90.6,30.8,31,88.0,25,2,18.0,0,1.15,39,47,-8,-0.26,0.99,538,fr FRA,MF,fr Ligue 1,23.0,2001.0,30.8,2,0,0,28,12,0,51,48,34,0,MF,False,False,True,False,True,False,2773,23.0,1.103896103896104,1.5584415584415585,0.9090909090909091,0.38961038961038963,0.06493506493506493,0.0,1.655844155844156,0.0,True
816,Mikael Ellertsson,is ISL,MF,Genoa,it Serie A,23.0,2002.0,36,31,2767,30.7,1,1,2,1,0,0,1,1,0.07,,,,,,,,,,,,,,,,,,,,,,,,,816,is ISL,MF,it Serie A,23.0,2002.0,30.7,1,26,6,23.1,0.85,0.2,0.04,0.17,0,0,1001,is ISL,MF,it Serie A,23.0,2002.0,36,2767,77,80.9,30.7,31,86.0,24,5,17.0,1,0.97,28,43,-15,-0.49,-1.18,816,is ISL,MF,it Serie A,23.0,2002.0,30.7,1,1,0,28,42,1,32,14,26,0,MF,False,False,True,False,True,False,2767,23.0,0.8469055374592834,0.45602605863192186,0.9120521172638437,1.3680781758957654,0.03257328990228013,0.03257328990228013,1.0423452768729642,0.03257328990228013,True
117,André,br BRA,MF,Wolves,eng Premier League,24.0,2001.0,35,30,2762,30.7,1,0,1,1,0,0,12,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,117,br BRA,MF,eng Premier League,24.0,2001.0,30.7,1,15,1,6.7,0.49,0.03,0.07,1.0,0,0,145,br BRA,MF,eng Premier League,24.0,2001.0,35,2762,79,80.8,30.7,30,86.0,24,5,34.0,0,0.51,19,53,-34,-1.11,-0.15,117,br BRA,MF,eng Premier League,24.0,2001.0,30.7,12,0,0,47,43,0,40,25,42,0,MF,False,False,True,False,True,False,2762,24.0,1.3680781758957654,0.8143322475570033,1.5309446254071661,1.4006514657980456,0.39087947882736157,0.0,1.3029315960912053,0.0,True
1571,Senne Lynen,be BEL,MF,Werder Bremen,de Bundesliga,26.0,1999.0,31,31,2752,30.6,0,0,0,0,0,0,4,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1571,be BEL,MF,de Bundesliga,26.0,1999.0,30.6,0,25,4,16.0,0.82,0.13,0.0,0.0,0,0,1945,be BEL,MF,de Bundesliga,26.0,1999.0,31,2752,89,89.9,30.6,31,89.0,26,0,,0,0.9,33,54,-21,-0.69,-0.1,1571,be BEL,MF,de Bundesliga,26.0,1999.0,30.6,4,0,0,38,12,0,14,77,33,0,MF,False,False,True,False,True,False,2752,26.0,1.0784313725490196,2.5163398692810457,1.2418300653594772,0.39215686274509803,0.13071895424836602,0.0,0.45751633986928103,0.0,True
2508,Angelo Stiller,de GER,MF,Stuttgart,de Bundesliga,24.0,2001.0,34,30,2743,30.5,2,5,7,2,0,1,1,0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,2508,de GER,MF,de Bundesliga,24.0,2001.0,30.5,2,17,8,47.1,0.56,0.26,0.12,0.25,0,1,3138,de GER,MF,de Bundesliga,24.0,2001.0,34,2743,81,89.6,30.5,30,88.0,23,4,26.0,0,1.82,65,43,22,0.72,0.72,2508,de GER,MF,de Bundesliga,24.0,2001.0,30.5,1,0,0,18,44,0,105,28,23,0,MF,False,False,True,False,True,False,2743,24.0,0.7540983606557377,0.9180327868852459,0.5901639344262295,1.4426229508196722,0.03278688524590164,0.0,3.442622950819672,0.0,True
2105,Máximo Perrone,ar ARG,MF,Como,it Serie A,22.0,2003.0,36,33,2742,30.5,3,4,7,3,0,0,8,0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,2105,ar ARG,MF,it Serie A,22.0,2003.0,30.5,3,18,9,50.0,0.59,0.3,0.17,0.33,0,0,2606,ar ARG,MF,it Serie A,22.0,2003.0,36,2742,76,80.2,30.5,33,80.0,21,3,32.0,1,1.89,53,21,32,1.05,0.52,2105,ar ARG,MF,it Serie A,22.0,2003.0,30.5,8,0,0,43,23,1,11,21,38,0,MF,False,False,True,False,True,False,2742,22.0,1.2459016393442623,0.6885245901639344,1.4098360655737705,0.7540983606557377,0.26229508196721313,0.0,0.36065573770491804,0.03278688524590164,True
621,Lucas Da Cunha,fr FRA,MF,Como,it Serie A,24.0,2001.0,36,31,2739,30.4,6,4,10,2,4,4,4,0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,621,fr FRA,MF,it Serie A,24.0,2001.0,30.4,6,42,16,38.1,1.38,0.53,0.05,0.13,4,4,768,fr FRA,MF,it Serie A,24.0,2001.0,36,2739,76,80.1,30.4,31,83.0,18,5,36.0,2,1.86,52,24,28,0.92,-0.14,621,fr FRA,MF,it Serie A,24.0,2001.0,30.4,4,0,0,34,19,1,99,18,33,0,MF,False,False,True,False,True,False,2739,24.0,1.0855263157894737,0.5921052631578948,1.118421052631579,0.625,0.13157894736842105,0.0,3.2565789473684212,0.03289473684210526,True
1390,Ismaël Koné,ca CAN,MF,Sassuolo,it Serie A,23.0,2002.0,35,33,2737,30.4,6,0,6,6,0,0,5,1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,1390,ca CAN,MF,it Serie A,23.0,2002.0,30.4,6,23,10,43.5,0.76,0.33,0.26,0.6,0,0,1710,ca CAN,MF,it Serie A,23.0,2002.0,35,2737,78,80.0,30.4,33,81.0,11,2,30.0,1,1.37,37,39,-2,-0.07,0.2,1390,ca CAN,MF,it Serie A,23.0,2002.0,30.4,5,1,1,25,54,0,5,12,18,0,MF,False,False,True,False,True,False,2737,23.0,0.5921052631578948,0.39473684210526316,0.8223684210526316,1.7763157894736843,0.16447368421052633,0.03289473684210526,0.16447368421052633,0.0,True
2562,Marcus Tavernier,eng ENG,MF,Bournemouth,eng Premier League,26.0,1999.0,34,31,2732,30.4,7,4,11,5,2,2,6,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,2562,eng ENG,MF,eng Premier League,26.0,1999.0,30.4,7,70,24,34.3,2.31,0.79,0.07,0.21,2,2,3204,eng ENG,MF,eng Premier League,26.0,1999.0,34,2732,80,79.9,30.4,31,86.0,15,3,24.0,0,1.38,45,44,1,0.03,-0.36,2562,eng ENG,MF,eng Premier League,26.0,1999.0,30.4,6,0,0,31,35,4,114,16,21,0,MF,False,False,True,False,True,False,2732,26.0,0.6907894736842105,0.5263157894736842,1.0197368421052633,1.1513157894736843,0.19736842105263158,0.0,3.75,0.13157894736842105,True
131,Jaidon Anthony,eng ENG,MF,Burnley,eng Premier League,25.0,1999.0,37,32,2722,30.2,8,2,10,8,0,0,4,0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,131,eng ENG,MF,eng Premier League,25.0,1999.0,30.2,8,55,23,41.8,1.82,0.76,0.15,0.35,0,0,163,eng ENG,MF,eng Premier League,25.0,1999.0,37,2722,74,79.6,30.2,32,82.0,13,5,17.0,1,0.59,30,59,-29,-0.96,0.07,131,eng ENG,MF,eng Premier League,25.0,1999.0,30.2,4,0,0,27,47,9,80,16,21,0,MF,False,False,True,False,True,False,2722,25.0,0.695364238410596,0.5298013245033113,0.8940397350993378,1.5562913907284768,0.13245033112582782,0.0,2.6490066225165565,0.2980132450331126,True
1195,Pierre Højbjerg,dk DEN,MF,Marseille,fr Ligue 1,29.0,1995.0,32,30,2712,30.1,4,5,9,4,0,0,4,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,1195,dk DEN,MF,fr Ligue 1,29.0,1995.0,30.1,4,46,14,30.4,1.53,0.46,0.09,0.29,0,0,1474,dk DEN,MF,fr Ligue 1,29.0,1995.0,32,2712,85,88.6,30.1,30,89.0,25,2,24.0,0,1.75,54,40,14,0.46,-0.57,1195,dk DEN,MF,fr Ligue 1,29.0,1995.0,30.1,4,0,0,38,46,0,10,26,24,0,MF,False,False,True,False,True,False,2712,29.0,0.7973421926910299,0.8637873754152824,1.2624584717607972,1.5282392026578073,0.13289036544850497,0.0,0.33222591362126247,0.0,True
718,Federico Dimarco,it ITA,MF,Inter,it Serie A,27.0,1997.0,35,30,2698,30.0,7,16,23,7,0,0,3,0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,718,it ITA,MF,it Serie A,27.0,1997.0,30.0,7,65,22,33.8,2.17,0.73,0.11,0.32,0,0,883,it ITA,MF,it Serie A,27.0,1997.0,35,2698,77,78.9,30.0,30,84.0,20,5,36.0,3,2.23,73,27,46,1.53,0.54,718,it ITA,MF,it Serie A,27.0,1997.0,30.0,3,0,0,41,23,5,295,30,31,0,MF,False,False,True,False,True,False,2698,27.0,1.0333333333333334,1.0,1.3666666666666667,0.7666666666666667,0.1,0.0,9.833333333333334,0.16666666666666666,True
589,Samu Costa,pt POR,MF,Mallorca,es La Liga,24.0,2000.0,34,31,2697,30.0,7,2,9,7,0,0,11,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,589,pt POR,MF,es La Liga,24.0,2000.0,30.0,7,39,16,41.0,1.3,0.53,0.18,0.44,0,0,729,pt POR,MF,es La Liga,24.0,2000.0,34,2697,79,78.9,30.0,31,84.0,18,3,31.0,0,1.12,32,42,-10,-0.33,-0.33,589,pt POR,MF,es La Liga,24.0,2000.0,30.0,11,0,0,64,68,6,30,26,37,0,MF,False,False,True,False,True,False,2697,24.0,1.2333333333333334,0.8666666666666667,2.1333333333333333,2.2666666666666666,0.36666666666666664,0.0,1.0,0.2,True
2408,Nicolas Seiwald,at AUT,MF,RB Leipzig,de Bundesliga,24.0,2001.0,33,31,2694,29.9,0,2,2,0,0,0,2,0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,2408,at AUT,MF,de Bundesliga,24.0,2001.0,29.9,0,20,7,35.0,0.67,0.23,0.0,0.0,0,0,2995,at AUT,MF,de Bundesliga,24.0,2001.0,33,2694,82,88.0,29.9,31,85.0,19,2,23.0,0,1.88,57,37,20,0.67,0.91,2408,at AUT,MF,de Bundesliga,24.0,2001.0,29.9,2,0,0,18,6,0,6,60,47,0,MF,False,False,True,False,True,False,2694,24.0,1.5719063545150502,2.0066889632107023,0.6020066889632107,0.20066889632107024,0.06688963210702341,0.0,0.20066889632107024,0.0,True
481,Sergio Carreira,es ESP,MF,Celta Vigo,es La Liga,24.0,2000.0,34,29,2694,29.9,2,1,3,2,0,0,2,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,481,es ESP,MF,es La Liga,24.0,2000.0,29.9,2,16,7,43.8,0.53,0.23,0.13,0.29,0,0,586,es ESP,MF,es La Liga,24.0,2000.0,34,2694,79,78.8,29.9,29,89.0,26,5,23.0,3,1.47,42,40,2,0.07,-0.31,481,es ESP,MF,es La Liga,24.0,2000.0,29.9,2,0,0,20,36,2,32,27,18,0,MF,False,False,True,False,True,False,2694,24.0,0.6020066889632107,0.9030100334448161,0.6688963210702341,1.2040133779264215,0.06688963210702341,0.0,1.0702341137123745,0.06688963210702341,True
595,Lassana Coulibaly,ml MLI,MF,Lecce,it Serie A,29.0,1996.0,33,31,2689,29.9,3,1,4,3,0,0,4,0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,595,ml MLI,MF,it Serie A,29.0,1996.0,29.9,3,28,8,28.6,0.94,0.27,0.11,0.38,0,0,735,ml MLI,MF,it Serie A,29.0,1996.0,33,2689,81,78.6,29.9,31,86.0,21,2,18.0,1,1.12,23,34,-11,-0.37,0.99,595,ml MLI,MF,it Serie A,29.0,1996.0,29.9,4,0,0,34,52,1,18,9,28,0,MF,False,False,True,False,True,False,2689,29.0,0.9364548494983278,0.3010033444816054,1.1371237458193981,1.7391304347826089,0.13377926421404682,0.0,0.6020066889632107,0.033444816053511704,True
1588,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,27.0,1998.0,33,31,2688,29.9,1,1,2,1,0,0,4,1,0.07,,,,,,,,,,,,,,,,,,,,,,,,,1588,fr FRA,MF,fr Ligue 1,27.0,1998.0,29.9,1,22,5,22.7,0.74,0.17,0.05,0.2,0,0,1963,fr FRA,MF,fr Ligue 1,27.0,1998.0,33,2688,81,87.8,29.9,31,85.0,20,2,19.0,0,1.18,39,46,-7,-0.23,0.98,1588,fr FRA,MF,fr Ligue 1,27.0,1998.0,29.9,4,1,0,31,33,0,26,44,45,0,MF,False,False,True,False,True,False,2688,27.0,1.5050167224080269,1.4715719063545152,1.0367892976588629,1.1036789297658864,0.13377926421404682,0.033444816053511704,0.8695652173913044,0.0,True
42,Lucien Agoume,fr FRA,MF,Sevilla,es La Liga,23.0,2002.0,34,31,2686,29.8,1,3,4,1,0,0,12,0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,42,fr FRA,MF,es La Liga,23.0,2002.0,29.8,1,15,2,13.3,0.5,0.07,0.07,0.5,0,0,47,fr FRA,MF,es La Liga,23.0,2002.0,34,2686,79,78.5,29.8,31,84.0,20,3,26.0,1,1.18,39,48,-9,-0.3,0.31,42,fr FRA,MF,es La Liga,23.0,2002.0,29.8,12,0,0,58,16,8,18,49,40,0,MF,False,False,True,False,True,False,2686,23.0,1.342281879194631,1.6442953020134228,1.9463087248322146,0.5369127516778524,0.40268456375838924,0.0,0.6040268456375839,0.2684563758389262,True
2766,Harry Wilson,wls WAL,MF,Fulham,eng Premier League,28.0,1997.0,36,32,2673,29.7,10,7,17,10,0,0,7,0,0.57,,,,,,,,,,,,,,,,,,,,,,,,,2766,wls WAL,MF,eng Premier League,28.0,1997.0,29.7,10,78,25,32.1,2.63,0.84,0.13,0.4,0,0,3451,wls WAL,MF,eng Premier League,28.0,1997.0,36,2673,74,78.2,29.7,32,81.0,8,4,23.0,0,1.44,40,38,2,0.07,0.79,2766,wls WAL,MF,eng Premier League,28.0,1997.0,29.7,7,0,0,13,37,13,115,16,19,0,MF,False,False,True,False,True,False,2673,28.0,0.6397306397306397,0.5387205387205387,0.4377104377104377,1.245791245791246,0.2356902356902357,0.0,3.872053872053872,0.4377104377104377,True
953,Aleix García,es ESP,MF,Leverkusen,de Bundesliga,28.0,1997.0,33,31,2667,29.6,3,8,11,3,0,0,6,0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,953,es ESP,MF,de Bundesliga,28.0,1997.0,29.6,3,30,5,16.7,1.01,0.17,0.1,0.6,0,0,1179,es ESP,MF,de Bundesliga,28.0,1997.0,33,2667,81,87.2,29.6,31,83.0,19,2,43.0,0,1.7,59,39,20,0.67,0.45,953,es ESP,MF,de Bundesliga,28.0,1997.0,29.6,6,0,0,8,19,2,123,22,20,0,MF,False,False,True,False,True,False,2667,28.0,0.6756756756756757,0.7432432432432432,0.27027027027027023,0.6418918918918919,0.2027027027027027,0.0,4.155405405405405,0.06756756756756756,True
931,Joel Fujita,jp JPN,MF,St Pauli,de Bundesliga,23.0,2002.0,32,31,2665,29.6,1,3,4,1,0,0,6,0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,931,jp JPN,MF,de Bundesliga,23.0,2002.0,29.6,1,32,7,21.9,1.08,0.24,0.03,0.14,0,0,1153,jp JPN,MF,de Bundesliga,23.0,2002.0,32,2665,83,87.1,29.6,31,85.0,23,1,22.0,0,0.69,25,53,-28,-0.95,-0.26,931,jp JPN,MF,de Bundesliga,23.0,2002.0,29.6,6,0,0,37,19,3,28,34,36,0,MF,False,False,True,False,True,False,2665,23.0,1.2162162162162162,1.1486486486486487,1.25,0.6418918918918919,0.2027027027027027,0.0,0.9459459459459459,0.10135135135135134,True
2787,Yehor Yarmoliuk,ua UKR,MF,Brentford,eng Premier League,21.0,2004.0,37,30,2659,29.5,1,2,3,1,0,0,7,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,2787,ua UKR,MF,eng Premier League,21.0,2004.0,29.5,1,16,4,25.0,0.54,0.14,0.06,0.25,0,0,3476,ua UKR,MF,eng Premier League,21.0,2004.0,37,2659,72,77.7,29.5,30,83.0,15,7,26.0,0,1.41,42,42,0,0.0,-0.35,2787,ua UKR,MF,eng Premier League,21.0,2004.0,29.5,7,0,0,37,12,1,30,28,46,0,MF,False,False,True,False,True,False,2659,21.0,1.5593220338983051,0.9491525423728814,1.2542372881355932,0.4067796610169492,0.23728813559322035,0.0,1.0169491525423728,0.03389830508474576,True
1574,Alexis Mac Allister,ar ARG,MF,Liverpool,eng Premier League,26.0,1998.0,37,31,2658,29.5,2,4,6,2,0,0,7,0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,1574,ar ARG,MF,eng Premier League,26.0,1998.0,29.5,2,52,12,23.1,1.76,0.41,0.04,0.17,0,0,1949,ar ARG,MF,eng Premier League,26.0,1998.0,37,2658,72,77.7,29.5,31,82.0,20,6,20.0,0,1.54,45,41,4,0.14,-0.57,1574,ar ARG,MF,eng Premier League,26.0,1998.0,29.5,7,0,0,35,32,0,20,18,27,0,MF,False,False,True,False,True,False,2658,26.0,0.9152542372881356,0.6101694915254238,1.1864406779661016,1.0847457627118644,0.23728813559322035,0.0,0.6779661016949152,0.0,True
442,Mahdi Camara,fr FRA,MF,Rennes,fr Ligue 1,27.0,1998.0,32,31,2653,29.5,3,1,4,3,0,0,5,1,0.14,,,,,,,,,,,,,,,,,,,,,,,,,442,fr FRA,MF,fr Ligue 1,27.0,1998.0,29.5,3,29,12,41.4,0.98,0.41,0.1,0.25,0,0,542,fr FRA,MF,fr Ligue 1,27.0,1998.0,32,2653,83,86.7,29.5,31,85.0,23,1,27.0,0,1.72,54,41,13,0.44,1.33,442,fr FRA,MF,fr Ligue 1,27.0,1998.0,29.5,5,1,0,39,28,4,28,27,33,0,MF,False,False,True,False,True,False,2653,27.0,1.11864406779661,0.9152542372881356,1.3220338983050848,0.9491525423728814,0.1694915254237288,0.03389830508474576,0.9491525423728814,0.13559322033898305,True
2205,Rocco Reitz,de GER,MF,Gladbach,de Bundesliga,23.0,2002.0,31,31,2627,29.2,0,4,4,0,0,0,8,1,0.14,,,,,,,,,,,,,,,,,,,,,,,,,2205,de GER,MF,de Bundesliga,23.0,2002.0,29.2,0,47,14,29.8,1.61,0.48,0.0,0.0,0,0,2741,de GER,MF,de Bundesliga,23.0,2002.0,31,2627,85,85.8,29.2,31,85.0,19,0,,0,1.03,27,46,-19,-0.65,-2.31,2205,de GER,MF,de Bundesliga,23.0,2002.0,29.2,8,1,0,35,55,6,86,49,42,0,MF,False,False,True,False,True,False,2627,23.0,1.4383561643835616,1.678082191780822,1.1986301369863015,1.8835616438356164,0.273972602739726,0.03424657534246575,2.945205479452055,0.20547945205479454,True
682,Kiernan Dewsbury-Hall,eng ENG,MF,Everton,eng Premier League,26.0,1998.0,31,30,2626,29.2,8,4,12,8,0,0,6,0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,682,eng ENG,MF,eng Premier League,26.0,1998.0,29.2,8,39,15,38.5,1.34,0.51,0.21,0.53,0,0,842,eng ENG,MF,eng Premier League,26.0,1998.0,31,2626,85,76.8,29.2,30,86.0,18,1,45.0,0,1.23,38,39,-1,-0.03,0.19,682,eng ENG,MF,eng Premier League,26.0,1998.0,29.2,6,0,0,32,48,2,112,14,26,0,MF,False,False,True,False,True,False,2626,26.0,0.8904109589041096,0.4794520547945206,1.095890410958904,1.6438356164383563,0.20547945205479454,0.0,3.8356164383561646,0.0684931506849315,True
